250133,Crack,/m/07qs1cx
207224,Walk_and_footsteps,/m/07pbtc8
383577,Bowed_string_instrument,/m/0l14_3
418970,Boom,/m/07qqyl4
358286,Bowed_string_instrument,/m/0l14_3
202730,Crying_and_sobbing,/m/0463cq4
97638,Electric_guitar,/m/02sgy
154240,Wind_instrument_and_woodwind_instrument,/m/085jw
88708,Clapping,/m/0l15bq
375627,Wind_chime,/m/026fgl
57596,Bark,/m/05tny_
364724,Finger_snapping,/m/025_jnm
142131,Snare_drum,/m/06rvn
414649,Rattle_(instrument),/m/05r5wn
33672,Crying_and_sobbing,/m/0463cq4
358198,Bowed_string_instrument,/m/0l14_3
119265,Wind_instrument_and_woodwind_instrument,/m/085jw
360097,Wind_instrument_and_woodwind_instrument,/m/085jw
330429,Meow,/m/07qrkrw
109884,Female_speech_and_woman_speaking,/m/02zsn
360060,Wind_instrument_and_woodwind_instrument,/m/085jw
155763,Camera,/m/0dv5r
60765,Coin_(dropping),/m/0242l
104302,Toilet_flush,/m/01jt3m
41758,Rattle_(instrument),/m/05r5wn
248476,Wind_instrument_and_woodwind_instrument,/m/085jw
359438,Wind_instrument_and_woodwind_instrument,/m/085jw
48933,Chewing_and_mastication,/m/03cczk
39197,Piano,/m/05r5c
152887,Computer_keyboard,/m/01m2v
67445,Meow,/m/07qrkrw
68034,Cough,/m/01b_21
319537,Crying_and_sobbing,/m/0463cq4
9644,Snare_drum,/m/06rvn
416495,Tearing,/m/07qcx4z
19002,Train,/m/07jdr
355110,Wind_instrument_and_woodwind_instrument,/m/085jw
398880,Rattle_(instrument),/m/05r5wn
219455,Gunshot_and_gunfire,/m/032s66
320298,Waves_and_surf,/m/034srq
318032,Organ,/m/013y1f
138003,Whoosh_and_swoosh_and_swish,/m/07rqsjt
269536,Bowed_string_instrument,/m/0l14_3
392398,Piano,/m/05r5c
677,Wind_instrument_and_woodwind_instrument,/m/085jw
132055,Piano,/m/05r5c
379181,Bark,/m/05tny_
108750,Female_singing,/t/dd00004
175045,Clapping,/m/0l15bq
193849,Knock,/m/07r4wb8
65655,Piano,/m/05r5c
257691,Screaming,/m/03qc9zr
42973,Wind,/m/03m9d0z
57424,Gong,/m/0mbct
178844,Tearing,/m/07qcx4z
419102,Fart,/m/02_nn
415417,Harp,/m/03m5k
391492,Gong,/m/0mbct
44150,Wind_chime,/m/026fgl
40190,Bass_guitar,/m/018vs
386735,Slam,/m/07rjzl8
213205,Run,/m/06h7j
105053,Skateboard,/m/06_fw
203482,Piano,/m/05r5c
410555,Bark,/m/05tny_
355248,Wind_instrument_and_woodwind_instrument,/m/085jw
234093,Waves_and_surf,/m/034srq
373885,Bowed_string_instrument,/m/0l14_3
33804,Train,/m/07jdr
406765,Splash_and_splatter,/m/07rrlb6
100304,Fart,/m/02_nn
355021,Wind_instrument_and_woodwind_instrument,/m/085jw
242910,Giggle,/m/07r660_
381963,Squeak,/m/07q6cd_
108530,Coin_(dropping),/m/0242l
240687,Keys_jangling,/m/03v3yw
277741,Tearing,/m/07qcx4z
410559,Camera,/m/0dv5r
357391,Trumpet,/m/07gql
359279,Wind_instrument_and_woodwind_instrument,/m/085jw
247758,Bowed_string_instrument,/m/0l14_3
158628,Organ,/m/013y1f
28881,Whoosh_and_swoosh_and_swish,/m/07rqsjt
178401,Toilet_flush,/m/01jt3m
239769,Bass_guitar,/m/018vs
358114,Bowed_string_instrument,/m/0l14_3
361735,Clapping,/m/0l15bq
419667,Piano,/m/05r5c
321155,Piano,/m/05r5c
246598,Wind_instrument_and_woodwind_instrument,/m/085jw
35672,Snare_drum,/m/06rvn
324621,Fart,/m/02_nn
64788,Electric_guitar,/m/02sgy
105417,Crushing,/m/07plct2
91114,Crackle,/m/07pzfmf
249042,Wind_instrument_and_woodwind_instrument,/m/085jw
40280,Bass_guitar,/m/018vs
52051,Computer_keyboard,/m/01m2v
148948,Squeak,/m/07q6cd_
369321,Keys_jangling,/m/03v3yw
237258,Splash_and_splatter,/m/07rrlb6
119386,Wind_instrument_and_woodwind_instrument,/m/085jw
236126,Bark,/m/05tny_
119392,Wind_instrument_and_woodwind_instrument,/m/085jw
183028,Acoustic_guitar,/m/042v_gx
3431,Organ,/m/013y1f
93834,Boom,/m/07qqyl4
372409,Bowed_string_instrument,/m/0l14_3
333769,Organ,/m/013y1f
433702,Male_speech_and_man_speaking,/m/05zppz
239004,Snare_drum,/m/06rvn
60990,Crash_cymbal,/m/0bm0k
64768,Electric_guitar,/m/02sgy
164472,Crack,/m/07qs1cx
338001,Livestock_and_farm_animals_and_working_animals,/m/0ch8v
80945,Dishes_and_pots_and_pans,/m/04brg2
127265,Gong,/m/0mbct
127162,Piano,/m/05r5c
373554,Harp,/m/03m5k
162969,Bass_guitar,/m/018vs
86100,Electric_guitar,/m/02sgy
82179,Fart,/m/02_nn
7453,Cricket,/m/09xqv
354095,Crack,/m/07qs1cx
273153,Screaming,/m/03qc9zr
395341,Whoosh_and_swoosh_and_swish,/m/07rqsjt
357433,Trumpet,/m/07gql
247485,Bowed_string_instrument,/m/0l14_3
394180,Thump_and_thud,/m/07qnq_y
372680,Wind_instrument_and_woodwind_instrument,/m/085jw
119371,Wind_instrument_and_woodwind_instrument,/m/085jw
81936,Female_speech_and_woman_speaking,/m/02zsn
372639,Wind_instrument_and_woodwind_instrument,/m/085jw
257700,Run,/m/06h7j
205091,Computer_keyboard,/m/01m2v
386748,Dishes_and_pots_and_pans,/m/04brg2
347229,Coin_(dropping),/m/0242l
323719,Rattle,/m/07qn4z3
157613,Camera,/m/0dv5r
357215,Wind_instrument_and_woodwind_instrument,/m/085jw
26554,Clapping,/m/0l15bq
99719,Rattle_(instrument),/m/05r5wn
247068,Trumpet,/m/07gql
51390,Crumpling_and_crinkling,/t/dd00112
119441,Coin_(dropping),/m/0242l
270474,Screaming,/m/03qc9zr
354392,Wind_instrument_and_woodwind_instrument,/m/085jw
378357,Skateboard,/m/06_fw
236343,Male_speech_and_man_speaking,/m/05zppz
247145,Trumpet,/m/07gql
249067,Wind_instrument_and_woodwind_instrument,/m/085jw
85360,Fart,/m/02_nn
168729,Crying_and_sobbing,/m/0463cq4
394770,Tearing,/m/07qcx4z
71086,Drill,/m/01d380
239468,Scratching_(performance_technique),/m/01hgjl
408742,Giggle,/m/07r660_
196348,Crackle,/m/07pzfmf
380000,Scratching_(performance_technique),/m/01hgjl
321967,Livestock_and_farm_animals_and_working_animals,/m/0ch8v
85771,Toilet_flush,/m/01jt3m
93149,Crushing,/m/07plct2
132052,Piano,/m/05r5c
247940,Bowed_string_instrument,/m/0l14_3
170592,Bowed_string_instrument,/m/0l14_3
444,Snare_drum,/m/06rvn
40528,Electric_guitar,/m/02sgy
320185,Splash_and_splatter,/m/07rrlb6
246733,Bowed_string_instrument,/m/0l14_3
354686,Wind_instrument_and_woodwind_instrument,/m/085jw
352625,Cricket,/m/09xqv
337366,Thump_and_thud,/m/07qnq_y
246639,Wind_instrument_and_woodwind_instrument,/m/085jw
145580,Gunshot_and_gunfire,/m/032s66
96458,Writing,/m/081rb
10770,Thump_and_thud,/m/07qnq_y
180765,Clapping,/m/0l15bq
175186,Electric_guitar,/m/02sgy
13424,Wind_instrument_and_woodwind_instrument,/m/085jw
67656,Male_speech_and_man_speaking,/m/05zppz
247568,Bowed_string_instrument,/m/0l14_3
46077,Clapping,/m/0l15bq
91777,Walk_and_footsteps,/m/07pbtc8
359066,Wind_instrument_and_woodwind_instrument,/m/085jw
349102,Walk_and_footsteps,/m/07pbtc8
17851,Train,/m/07jdr
250105,Camera,/m/0dv5r
402195,Whoosh_and_swoosh_and_swish,/m/07rqsjt
40409,Electric_guitar,/m/02sgy
402074,Train,/m/07jdr
346499,Rattle_(instrument),/m/05r5wn
352673,Knock,/m/07r4wb8
112690,Train,/m/07jdr
434453,Crushing,/m/07plct2
212038,Printer,/m/01m4t
175504,Female_singing,/t/dd00004
431769,Crackle,/m/07pzfmf
64762,Electric_guitar,/m/02sgy
50113,Dishes_and_pots_and_pans,/m/04brg2
247573,Bowed_string_instrument,/m/0l14_3
359077,Wind_instrument_and_woodwind_instrument,/m/085jw
346061,Toilet_flush,/m/01jt3m
13957,Tap,/m/07qcpgn
372769,Bowed_string_instrument,/m/0l14_3
90966,Gunshot_and_gunfire,/m/032s66
145950,Snare_drum,/m/06rvn
148166,Gunshot_and_gunfire,/m/032s66
11851,Organ,/m/013y1f
42245,Bowed_string_instrument,/m/0l14_3
253721,Train,/m/07jdr
212820,Stream,/m/0j6m2
153962,Acoustic_guitar,/m/042v_gx
251170,Acoustic_guitar,/m/042v_gx
357300,Wind_instrument_and_woodwind_instrument,/m/085jw
267341,Gunshot_and_gunfire,/m/032s66
181583,Run,/m/06h7j
401628,Boom,/m/07qqyl4
85747,Rattle_(instrument),/m/05r5wn
16401,Electric_guitar,/m/02sgy
101166,Burping_and_eructation,/m/03q5_w
55891,Bowed_string_instrument,/m/0l14_3
428938,Chewing_and_mastication,/m/03cczk
358338,Bowed_string_instrument,/m/0l14_3
268262,Electric_guitar,/m/02sgy
324341,Rattle_(instrument),/m/05r5wn
57456,Squeak,/m/07q6cd_
366196,Sawing,/m/01b82r
354250,Bowed_string_instrument,/m/0l14_3
153835,Bowed_string_instrument,/m/0l14_3
247812,Bowed_string_instrument,/m/0l14_3
383556,Bowed_string_instrument,/m/0l14_3
85315,Piano,/m/05r5c
422743,Walk_and_footsteps,/m/07pbtc8
119178,Wind_instrument_and_woodwind_instrument,/m/085jw
61892,Scratching_(performance_technique),/m/01hgjl
89362,Screaming,/m/03qc9zr
195544,Bowed_string_instrument,/m/0l14_3
359795,Wind_instrument_and_woodwind_instrument,/m/085jw
260992,Male_speech_and_man_speaking,/m/05zppz
18726,Camera,/m/0dv5r
355756,Bowed_string_instrument,/m/0l14_3
27977,Walk_and_footsteps,/m/07pbtc8
386539,Stream,/m/0j6m2
215706,Stream,/m/0j6m2
13459,Wind_instrument_and_woodwind_instrument,/m/085jw
333003,Train,/m/07jdr
369529,Boom,/m/07qqyl4
119132,Walk_and_footsteps,/m/07pbtc8
420400,Run,/m/06h7j
33127,Crash_cymbal,/m/0bm0k
153936,Acoustic_guitar,/m/042v_gx
382533,Piano,/m/05r5c
364458,Walk_and_footsteps,/m/07pbtc8
85250,Toilet_flush,/m/01jt3m
354329,Bowed_string_instrument,/m/0l14_3
71203,Fart,/m/02_nn
345423,Male_speech_and_man_speaking,/m/05zppz
101136,Organ,/m/013y1f
153708,Bowed_string_instrument,/m/0l14_3
245190,Cricket,/m/09xqv
146977,Thump_and_thud,/m/07qnq_y
174629,Coin_(dropping),/m/0242l
383665,Bowed_string_instrument,/m/0l14_3
80389,Fart,/m/02_nn
155759,Camera,/m/0dv5r
375422,Snare_drum,/m/06rvn
358362,Bowed_string_instrument,/m/0l14_3
374073,Trumpet,/m/07gql
354977,Wind_instrument_and_woodwind_instrument,/m/085jw
62501,Camera,/m/0dv5r
406674,Walk_and_footsteps,/m/07pbtc8
361584,Acoustic_guitar,/m/042v_gx
274856,Drill,/m/01d380
329588,Water_tap_and_faucet,/m/02jz0l
246946,Wind_instrument_and_woodwind_instrument,/m/085jw
112632,Male_speech_and_man_speaking,/m/05zppz
395821,Piano,/m/05r5c
101176,Burping_and_eructation,/m/03q5_w
219457,Gunshot_and_gunfire,/m/032s66
357341,Trumpet,/m/07gql
74184,Snare_drum,/m/06rvn
220291,Screaming,/m/03qc9zr
83620,Tearing,/m/07qcx4z
74684,Sawing,/m/01b82r
357067,Wind_instrument_and_woodwind_instrument,/m/085jw
389227,Splash_and_splatter,/m/07rrlb6
405112,Walk_and_footsteps,/m/07pbtc8
366773,Clapping,/m/0l15bq
153686,Bowed_string_instrument,/m/0l14_3
266095,Organ,/m/013y1f
88676,Finger_snapping,/m/025_jnm
218472,Coin_(dropping),/m/0242l
153694,Bowed_string_instrument,/m/0l14_3
66623,Drill,/m/01d380
354664,Wind_instrument_and_woodwind_instrument,/m/085jw
354640,Wind_instrument_and_woodwind_instrument,/m/085jw
269283,Whoosh_and_swoosh_and_swish,/m/07rqsjt
111708,Rattle,/m/07qn4z3
179186,Tap,/m/07qcpgn
254034,Male_speech_and_man_speaking,/m/05zppz
119285,Wind_instrument_and_woodwind_instrument,/m/085jw
62554,Waves_and_surf,/m/034srq
71205,Fart,/m/02_nn
372641,Wind_instrument_and_woodwind_instrument,/m/085jw
357813,Trumpet,/m/07gql
53984,Child_speech_and_kid_speaking,/m/0ytgt
144655,Snare_drum,/m/06rvn
15753,Electric_guitar,/m/02sgy
222311,Gong,/m/0mbct
372654,Wind_instrument_and_woodwind_instrument,/m/085jw
68942,Squeak,/m/07q6cd_
108877,Female_speech_and_woman_speaking,/m/02zsn
148426,Piano,/m/05r5c
34061,Squeak,/m/07q6cd_
357819,Trumpet,/m/07gql
189786,Cough,/m/01b_21
240373,Cough,/m/01b_21
171442,Giggle,/m/07r660_
218308,Giggle,/m/07r660_
93363,Female_speech_and_woman_speaking,/m/02zsn
182907,Wind,/m/03m9d0z
358081,Bowed_string_instrument,/m/0l14_3
84388,Camera,/m/0dv5r
46020,Crumpling_and_crinkling,/t/dd00112
151289,Splash_and_splatter,/m/07rrlb6
334226,Sawing,/m/01b82r
19335,Printer,/m/01m4t
358350,Bowed_string_instrument,/m/0l14_3
421032,Drawer_open_or_close,/m/0fqfqc
372979,Wind_instrument_and_woodwind_instrument,/m/085jw
72504,Wind_instrument_and_woodwind_instrument,/m/085jw
320008,Printer,/m/01m4t
410840,Coin_(dropping),/m/0242l
60001,Whoosh_and_swoosh_and_swish,/m/07rqsjt
145622,Train,/m/07jdr
409102,Finger_snapping,/m/025_jnm
267921,Thump_and_thud,/m/07qnq_y
368007,Meow,/m/07qrkrw
149177,Gunshot_and_gunfire,/m/032s66
365610,Tearing,/m/07qcx4z
355943,Bowed_string_instrument,/m/0l14_3
67560,Gunshot_and_gunfire,/m/032s66
56007,Bowed_string_instrument,/m/0l14_3
63902,Electric_guitar,/m/02sgy
354786,Wind_instrument_and_woodwind_instrument,/m/085jw
218291,Run,/m/06h7j
142471,Snare_drum,/m/06rvn
381783,Meow,/m/07qrkrw
264154,Squeak,/m/07q6cd_
39878,Cough,/m/01b_21
383571,Bowed_string_instrument,/m/0l14_3
325262,Finger_snapping,/m/025_jnm
337816,Hammer,/m/03l9g
148481,Piano,/m/05r5c
257713,Whoosh_and_swoosh_and_swish,/m/07rqsjt
20086,Drawer_open_or_close,/m/0fqfqc
96025,Dishes_and_pots_and_pans,/m/04brg2
359699,Wind_instrument_and_woodwind_instrument,/m/085jw
435256,Fart,/m/02_nn
150225,Stream,/m/0j6m2
195798,Fart,/m/02_nn
186007,Writing,/m/081rb
13871,Thump_and_thud,/m/07qnq_y
364785,Tap,/m/07qcpgn
182564,Wind_instrument_and_woodwind_instrument,/m/085jw
58415,Waves_and_surf,/m/034srq
218179,Train,/m/07jdr
152586,Computer_keyboard,/m/01m2v
415455,Harp,/m/03m5k
357882,Trumpet,/m/07gql
103412,Livestock_and_farm_animals_and_working_animals,/m/0ch8v
217204,Chewing_and_mastication,/m/03cczk
154700,Writing,/m/081rb
357529,Trumpet,/m/07gql
386436,Splash_and_splatter,/m/07rrlb6
333759,Organ,/m/013y1f
97152,Camera,/m/0dv5r
136401,Writing,/m/081rb
143479,Snare_drum,/m/06rvn
356295,Bowed_string_instrument,/m/0l14_3
361743,Finger_snapping,/m/025_jnm
358635,Wind_instrument_and_woodwind_instrument,/m/085jw
359647,Wind_instrument_and_woodwind_instrument,/m/085jw
246901,Bowed_string_instrument,/m/0l14_3
97167,Zipper_(clothing),/m/01s0vc
220019,Meow,/m/07qrkrw
216505,Female_singing,/t/dd00004
415399,Harp,/m/03m5k
354483,Wind_instrument_and_woodwind_instrument,/m/085jw
415436,Harp,/m/03m5k
391358,Screaming,/m/03qc9zr
430173,Walk_and_footsteps,/m/07pbtc8
264105,Camera,/m/0dv5r
169496,Scissors,/m/01lsmm
143031,Snare_drum,/m/06rvn
154317,Wind_instrument_and_woodwind_instrument,/m/085jw
355223,Wind_instrument_and_woodwind_instrument,/m/085jw
173989,Coin_(dropping),/m/0242l
23447,Finger_snapping,/m/025_jnm
44602,Fart,/m/02_nn
383796,Gunshot_and_gunfire,/m/032s66
353955,Skateboard,/m/06_fw
40445,Electric_guitar,/m/02sgy
164579,Dishes_and_pots_and_pans,/m/04brg2
231245,Gunshot_and_gunfire,/m/032s66
183072,Acoustic_guitar,/m/042v_gx
211619,Slam,/m/07rjzl8
372899,Whoosh_and_swoosh_and_swish,/m/07rqsjt
222318,Gong,/m/0mbct
366236,Knock,/m/07r4wb8
276119,Coin_(dropping),/m/0242l
152298,Snare_drum,/m/06rvn
354246,Bowed_string_instrument,/m/0l14_3
232443,Train,/m/07jdr
73093,Keys_jangling,/m/03v3yw
413863,Bass_guitar,/m/018vs
247958,Bowed_string_instrument,/m/0l14_3
360890,Cough,/m/01b_21
68749,Wind,/m/03m9d0z
346813,Finger_snapping,/m/025_jnm
373760,Bowed_string_instrument,/m/0l14_3
320247,Screaming,/m/03qc9zr
391449,Whoosh_and_swoosh_and_swish,/m/07rqsjt
156318,Crackle,/m/07pzfmf
363089,Coin_(dropping),/m/0242l
79284,Sawing,/m/01b82r
144890,Crack,/m/07qs1cx
153342,Crumpling_and_crinkling,/t/dd00112
29704,Piano,/m/05r5c
69295,Run,/m/06h7j
138971,Zipper_(clothing),/m/01s0vc
3150,Snare_drum,/m/06rvn
157801,Gunshot_and_gunfire,/m/032s66
372900,Meow,/m/07qrkrw
428237,Piano,/m/05r5c
426897,Burping_and_eructation,/m/03q5_w
171136,Knock,/m/07r4wb8
373679,Organ,/m/013y1f
246583,Wind_instrument_and_woodwind_instrument,/m/085jw
355937,Bowed_string_instrument,/m/0l14_3
357365,Trumpet,/m/07gql
351793,Organ,/m/013y1f
182041,Knock,/m/07r4wb8
203468,Piano,/m/05r5c
235871,Bark,/m/05tny_
382527,Piano,/m/05r5c
119287,Wind_instrument_and_woodwind_instrument,/m/085jw
347036,Livestock_and_farm_animals_and_working_animals,/m/0ch8v
83189,Coin_(dropping),/m/0242l
333916,Meow,/m/07qrkrw
105406,Piano,/m/05r5c
17012,Hammer,/m/03l9g
372332,Bowed_string_instrument,/m/0l14_3
135953,Crash_cymbal,/m/0bm0k
92076,Snare_drum,/m/06rvn
55927,Bowed_string_instrument,/m/0l14_3
101432,Whoosh_and_swoosh_and_swish,/m/07rqsjt
52375,Slam,/m/07rjzl8
232924,Electric_guitar,/m/02sgy
61894,Scratching_(performance_technique),/m/01hgjl
273384,Walk_and_footsteps,/m/07pbtc8
78372,Cricket,/m/09xqv
153819,Bowed_string_instrument,/m/0l14_3
340224,Walk_and_footsteps,/m/07pbtc8
195604,Coin_(dropping),/m/0242l
112068,Livestock_and_farm_animals_and_working_animals,/m/0ch8v
131203,Harp,/m/03m5k
391362,Screaming,/m/03qc9zr
186945,Boom,/m/07qqyl4
246363,Female_speech_and_woman_speaking,/m/02zsn
372714,Bowed_string_instrument,/m/0l14_3
251298,Water_tap_and_faucet,/m/02jz0l
356243,Bowed_string_instrument,/m/0l14_3
432095,Cough,/m/01b_21
357409,Trumpet,/m/07gql
352698,Livestock_and_farm_animals_and_working_animals,/m/0ch8v
379094,Zipper_(clothing),/m/01s0vc
86820,Computer_keyboard,/m/01m2v
44299,Acoustic_guitar,/m/042v_gx
423895,Crackle,/m/07pzfmf
93700,Female_speech_and_woman_speaking,/m/02zsn
86293,Female_singing,/t/dd00004
183810,Acoustic_guitar,/m/042v_gx
359350,Wind_instrument_and_woodwind_instrument,/m/085jw
379068,Computer_keyboard,/m/01m2v
334208,Crumpling_and_crinkling,/t/dd00112
344632,Cough,/m/01b_21
374527,Bowed_string_instrument,/m/0l14_3
146594,Snare_drum,/m/06rvn
246626,Wind_instrument_and_woodwind_instrument,/m/085jw
67651,Male_speech_and_man_speaking,/m/05zppz
236397,Male_speech_and_man_speaking,/m/05zppz
32608,Coin_(dropping),/m/0242l
342952,Gunshot_and_gunfire,/m/032s66
383784,Burping_and_eructation,/m/03q5_w
61055,Fart,/m/02_nn
235166,Giggle,/m/07r660_
13217,Snare_drum,/m/06rvn
257384,Bowed_string_instrument,/m/0l14_3
371548,Gunshot_and_gunfire,/m/032s66
47282,Piano,/m/05r5c
394859,Run,/m/06h7j
69641,Livestock_and_farm_animals_and_working_animals,/m/0ch8v
77420,Child_speech_and_kid_speaking,/m/0ytgt
419106,Fart,/m/02_nn
335953,Writing,/m/081rb
82654,Cough,/m/01b_21
353612,Chewing_and_mastication,/m/03cczk
97546,Dishes_and_pots_and_pans,/m/04brg2
244592,Cricket,/m/09xqv
91473,Fart,/m/02_nn
101489,Tearing,/m/07qcx4z
204658,Rattle_(instrument),/m/05r5wn
106596,Thump_and_thud,/m/07qnq_y
387689,Bark,/m/05tny_
112563,Piano,/m/05r5c
153837,Bowed_string_instrument,/m/0l14_3
319231,Crack,/m/07qs1cx
25067,Sawing,/m/01b82r
84389,Drawer_open_or_close,/m/0fqfqc
166963,Splash_and_splatter,/m/07rrlb6
156328,Crackle,/m/07pzfmf
354222,Bowed_string_instrument,/m/0l14_3
337369,Thump_and_thud,/m/07qnq_y
337172,Camera,/m/0dv5r
382756,Female_speech_and_woman_speaking,/m/02zsn
248858,Wind_instrument_and_woodwind_instrument,/m/085jw
115868,Livestock_and_farm_animals_and_working_animals,/m/0ch8v
85924,Microwave_oven,/m/0fx9l
87709,Male_speech_and_man_speaking,/m/05zppz
247342,Trumpet,/m/07gql
358733,Wind_instrument_and_woodwind_instrument,/m/085jw
395282,Knock,/m/07r4wb8
85927,Tearing,/m/07qcx4z
414977,Tap,/m/07qcpgn
82498,Writing,/m/081rb
335971,Piano,/m/05r5c
406093,Crack,/m/07qs1cx
144172,Chewing_and_mastication,/m/03cczk
55907,Bowed_string_instrument,/m/0l14_3
121678,Thump_and_thud,/m/07qnq_y
358352,Bowed_string_instrument,/m/0l14_3
171739,Camera,/m/0dv5r
23500,Livestock_and_farm_animals_and_working_animals,/m/0ch8v
329776,Computer_keyboard,/m/01m2v
44733,Acoustic_guitar,/m/042v_gx
248569,Wind_instrument_and_woodwind_instrument,/m/085jw
97656,Electric_guitar,/m/02sgy
239141,Male_speech_and_man_speaking,/m/05zppz
152530,Drawer_open_or_close,/m/0fqfqc
234885,Zipper_(clothing),/m/01s0vc
177556,Boom,/m/07qqyl4
408621,Crying_and_sobbing,/m/0463cq4
103606,Waves_and_surf,/m/034srq
182549,Wind_instrument_and_woodwind_instrument,/m/085jw
33854,Dishes_and_pots_and_pans,/m/04brg2
354492,Wind_instrument_and_woodwind_instrument,/m/085jw
160907,Scratching_(performance_technique),/m/01hgjl
45511,Tap,/m/07qcpgn
119853,Scissors,/m/01lsmm
410980,Tearing,/m/07qcx4z
354926,Wind_instrument_and_woodwind_instrument,/m/085jw
326279,Piano,/m/05r5c
63478,Burping_and_eructation,/m/03q5_w
316568,Splash_and_splatter,/m/07rrlb6
415401,Harp,/m/03m5k
175047,Clapping,/m/0l15bq
